ear,mar,eye_close,mouth_open,label,class,image
0.3007510548815488,0.0,0.0,0.0,0,alert,image_8730.jpg
0.2713778549531131,0.22703829819970708,0.0,0.0,0,alert,image_480 (4).jpg
0.25834332960450607,0.0075016411072518,0.0,0.0,0,alert,img_e_9570.jpg
0.3233568825668854,0.0,0.0,0.0,0,alert,image_0422.jpg
0.37277760152934936,0.0,0.0,0.0,0,alert,image_0436.jpg
0.2527479706076396,0.012649110480673518,0.0,0.0,0,alert,img_c_1363.jpg
0.3514876061696567,0.0,0.0,0.0,0,alert,img_i_4350.jpg
0.20977069733567288,0.0,0.0,0.0,0,alert,img_c_15051.jpg
0.30773771309481157,0.0,0.0,0.0,0,alert,image_12644.jpg
0.275192891953989,0.0,0.0,0.0,0,alert,img_h_9660.jpg
0.3253881303866595,0.0,0.0,0.0,0,alert,image_12122.jpg
0.3306929188041994,0.0,0.0,0.0,0,alert,img_i_10614.jpg
0.2739004614057728,0.0045204695294096915,0.0,0.0,0,alert,img_k_5790.jpg
0.2779062383834505,0.006271472416559283,0.0,0.0,0,alert,img_h_4350.jpg
0.24659299025025772,0.0,0.0,0.0,0,alert,img_h_13020.jpg
0.331633044826449,0.0,0.0,0.0,0,alert,img_i_9106.jpg
0.3161001223084503,0.0,0.0,0.0,0,alert,img_i_6235.jpg
0.28827142432929165,0.00768118025425726,0.0,0.0,0,alert,image_16350.jpg
0.2386378922590836,0.12962962722908097,0.0,0.0,0,alert,image_1080 (4).jpg
0.24844739683465902,0.0,0.0,0.0,0,alert,img_c_11223.jpg
0.2592914978043184,0.006288188942996555,0.0,0.0,0,alert,img_h_17520.jpg
0.28999221421367033,0.007812643027779847,0.0,0.0,0,alert,img_k_17070.jpg
0.26554171889278577,0.006391374866211748,0.0,0.0,0,alert,img_h_5700.jpg
0.30435193320746623,0.010989010868252628,0.0,0.0,0,alert,image_8903.jpg
0.3058074545283297,0.007471429654618233,0.0,0.0,0,alert,img_j_5974.jpg
0.3022200896142985,0.009523377543695548,0.0,0.0,0,alert,image_0387.jpg
0.28128283656823727,0.003557615163775019,0.0,0.0,0,alert,img_k_12120.jpg
0.24478717173037962,0.0,0.0,0.0,0,alert,img_c_12702.jpg
0.38196043897400833,0.0,0.0,0.0,0,alert,image_1800 (2).jpg
0.2638026446425311,0.006403681340942784,0.0,0.0,0,alert,img_h_16170.jpg
0.3247805409813482,0.02964345745770302,0.0,0.0,0,alert,image_390 (3).jpg
0.2585526491106642,0.0,0.0,0.0,0,alert,img_h_1200.jpg
0.23450795309989006,0.0,0.0,0.0,0,alert,img_c_12064.jpg
0.3092594227504761,0.0,0.0,0.0,0,alert,image_6090.jpg
0.25004025485151593,0.012184254365740202,0.0,0.0,0,alert,img_f_12876.jpg
0.3170751950500186,0.007243714677231756,0.0,0.0,0,alert,img_i_1566.jpg
0.26743347497119185,0.18181817851239676,0.0,0.0,0,alert,image_420.jpg
0.32145543110039326,0.0,0.0,0.0,0,alert,image_1189 (2).jpg
0.32567436992016663,0.0,0.0,0.0,0,alert,img_i_15022.jpg
0.33077325885079223,0.0,0.0,0.0,0,alert,image_0393.jpg
0.25940555687533573,0.32944890647221825,0.0,0.0,0,alert,image_930 (4).jpg
0.26421738799616357,0.008388860208408502,0.0,0.0,0,alert,img_f_12731.jpg
0.26164529821629573,0.0,0.0,0.0,0,alert,img_h_14820.jpg
0.26539067583195636,0.0,0.0,0.0,0,alert,image_0218.jpg
0.2922107110904183,0.0,0.0,0.0,0,alert,img_k_10680.jpg
0.31781874388081827,0.0,0.0,0.0,0,alert,image_6641.jpg
0.30733980272934835,0.008919687372930953,0.0,0.0,0,alert,image_0230.jpg
0.3459968031758002,0.0,0.0,0.0,0,alert,image_1890.jpg
0.2877970009389405,0.0,0.0,0.0,0,alert,img_a_570.jpg
0.2798983576364515,0.0,0.0,0.0,0,alert,img_k_2160.jpg
0.2513644966953991,0.0,0.0,0.0,0,alert,img_h_11970.jpg
0.28552112333457186,0.00809776323621539,0.0,0.0,0,alert,img_f_17661.jpg
0.3282663663826906,0.0,0.0,0.0,0,alert,img_i_13282.jpg
0.313944950746168,0.0,0.0,0.0,0,alert,image_0224.jpg
0.3090580364644405,0.0,0.0,0.0,0,alert,img_j_7018.jpg
0.2969878610700497,0.0,0.0,0.0,0,alert,img_f_7308.jpg
0.3168484591747405,0.0,0.0,0.0,0,alert,img_k_13410.jpg
0.3277859861695741,0.0,0.0,0.0,0,alert,img_h_4230.jpg
0.2491754077319685,0.0,0.0,0.0,0,alert,img_h_13140.jpg
0.3280476600913559,0.0,0.0,0.0,0,alert,image_9599.jpg
0.33935216200192164,0.1332031513525201,0.0,0.0,0,alert,image_540.jpg
0.29225652177416306,0.0,0.0,0.0,0,alert,image_232.jpg
0.25666207117752765,0.008395953383411387,0.0,0.0,0,alert,img_e_15283.jpg
0.33653522071812714,0.045442810190326054,0.0,0.0,0,alert,img_e_3840.jpg
0.25022217704293365,0.0,0.0,0.0,0,alert,img_h_12510.jpg
0.2944495362318923,0.00837384670815618,0.0,0.0,0,alert,img_f_10324.jpg
0.3302533842383848,0.0,0.0,0.0,0,alert,img_e_1500.jpg
0.25082339173452917,0.0,0.0,0.0,0,alert,img_h_6180.jpg
0.27589901098569425,0.0,0.0,0.0,0,alert,img_i_2494.jpg
0.26542489604366054,0.010151368698289162,0.0,0.0,0,alert,img_h_2130 - Copy.jpg
0.35784058481836206,0.007227426005611357,0.0,0.0,0,alert,img_i_1189.jpg
0.2920086576817023,0.10041578598264417,0.0,0.0,0,alert,image_5162.jpg
0.3209466148214637,0.007102208191842989,0.0,0.0,0,alert,img_j_1131.jpg
0.2709332792235477,0.00809776323621539,0.0,0.0,0,alert,img_e_16211.jpg
0.3154874649471894,0.0077517050180726365,0.0,0.0,0,alert,image__1247.jpg
0.2998960237949666,0.009090909008264463,0.0,0.0,0,alert,img_b_841.jpg
0.2946612420169236,0.011553168623387991,0.0,0.0,0,alert,img_f_11774.jpg
0.3127527717736822,0.007990799830880156,0.0,0.0,0,alert,image__232 (2).jpg
0.28320418503517625,0.0066958947552347445,0.0,0.0,0,alert,img_h_15900.jpg
0.2689581961345874,0.0,0.0,0.0,0,alert,img_c_2291.jpg
0.24458318056363265,0.008594859502633346,0.0,0.0,0,alert,img_f_14181.jpg
0.23244841952949408,0.0,0.0,0.0,0,alert,img_c_1798.jpg
0.31292609395297927,0.0,0.0,0.0,0,alert,img_f_12296.jpg
0.27891780503676,0.0,0.0,0.0,0,alert,img_h_4680 - Copy.jpg
0.2934111344034186,0.0,0.0,0.0,0,alert,img_i_16675.jpg
0.2589066134360142,0.0064933695542868895,0.0,0.0,0,alert,img_h_9270.jpg
0.2667863625684499,0.05998800239928026,0.0,0.0,0,alert,image_2340 (2).jpg
0.3276145994127546,0.007362101684122562,0.0,0.0,0,alert,img_j_5394.jpg
0.300639950759957,0.0,0.0,0.0,0,alert,img_k_1680.jpg
0.3033577118576094,0.005067271153715438,0.0,0.0,0,alert,img_k_17460.jpg
0.25419877975743865,0.008961314556959843,0.0,0.0,0,alert,img_h_17130.jpg
0.22191971376984077,0.0,0.0,0.0,0,alert,img_c_14993.jpg
0.2513412180011486,0.0032610159645417064,0.0,0.0,0,alert,img_k_4920.jpg
0.2630026929013798,0.0,0.0,0.0,0,alert,img_f_7888.jpg
0.2537946272820576,0.006477004502403835,0.0,0.0,0,alert,img_h_5310.jpg
0.24275451089008318,0.009270193730720688,0.0,0.0,0,alert,img_h_12060.jpg
0.2802496297567685,0.008985701565398995,0.0,0.0,0,alert,img_h_6210 - Copy.jpg
0.24407313261666133,0.006323290748635558,0.0,0.0,0,alert,img_h_16560.jpg
0.2542121767467345,0.007737074107525198,0.0,0.0,0,alert,img_e_7830.jpg
0.35147853676001384,0.03256064379223691,0.0,0.0,0,alert,img_e_2790.jpg
0.3117442925112861,0.0,0.0,0.0,0,alert,image_7946.jpg
0.2903270432207999,0.007664917077331726,0.0,0.0,0,alert,img_f_3422.jpg
0.3080731245377971,0.0,0.0,0.0,0,alert,image_11774.jpg
0.2785429232790009,0.007227426005611357,0.0,0.0,0,alert,img_f_5046.jpg
0.2827812218866652,0.0,0.0,0.0,0,alert,img_i_15341.jpg
0.29724113227629123,0.00342481819518304,0.0,0.0,0,alert,img_k_10440.jpg
0.269154245639365,0.003282377859305226,0.0,0.0,0,alert,img_k_3900.jpg
0.26896256346984215,0.0,0.0,0.0,0,alert,img_h_7260.jpg
0.2475423723905537,0.01314396387849135,0.0,0.0,0,alert,img_h_10110.jpg
0.2575203329282957,0.0033244063486863222,0.0,0.0,0,alert,img_k_11010.jpg
0.2652604213815539,0.0,0.0,0.0,0,alert,img_h_3990.jpg
0.26124714440145236,0.0,0.0,0.0,0,alert,img_f_0.jpg
0.24580509438811654,0.0,0.0,0.0,0,alert,img_h_240 - Copy.jpg
0.2657673098582303,0.006427181167804602,0.0,0.0,0,alert,img_h_18570.jpg
0.3197937389204939,0.0,0.0,0.0,0,alert,image_10324.jpg
0.3195541158536662,0.006813449897227106,0.0,0.0,0,alert,img_i_12412.jpg
0.322474257864798,0.0,0.0,0.0,0,alert,image_3248.jpg
0.2983271483840262,0.1747736186082536,0.0,0.0,0,alert,image_780.jpg
0.33722394604340233,0.008135460407705422,0.0,0.0,0,alert,img_j_7569.jpg
0.25116320149933896,0.0,0.0,0.0,0,alert,img_h_360.jpg
0.26723508612622937,0.0,0.0,0.0,0,alert,img_h_8190.jpg
0.30524094036035254,0.011983139499281089,0.0,0.0,0,alert,image__1508.jpg
0.2762742335215884,0.00472582190501932,0.0,0.0,0,alert,image__2001.jpg
0.266385424192201,0.0,0.0,0.0,0,alert,image_2280 (3).jpg
0.2607409409305876,0.00412870793751564,0.0,0.0,0,alert,image_1305.jpg
0.28853886400529216,0.00805796795723155,0.0,0.0,0,alert,image__493 (2).jpg
0.3052044691032607,0.0,0.0,0.0,0,alert,image_12296.jpg
0.2615383249527553,0.004507134510738655,0.0,0.0,0,alert,img_k_5430.jpg
0.24501159470979797,0.009259060746958835,0.0,0.0,0,alert,img_h_13380.jpg
0.25789100206602206,0.008129812556079289,0.0,0.0,0,alert,img_e_14413.jpg
0.31292548248560303,0.0,0.0,0.0,0,alert,img_i_10991.jpg
0.24819793107809965,0.02636470195552275,0.0,0.0,0,alert,img_h_7710.jpg
0.3080802709911484,0.0,0.0,0.0,0,alert,img_i_15631.jpg
0.2504952619229387,0.006495972079852143,0.0,0.0,0,alert,img_h_3210.jpg
0.3199254564325684,0.0,0.0,0.0,0,alert,image_17661.jpg
0.2808420025131274,0.0,0.0,0.0,0,alert,img_h_2820 - Copy.jpg
0.3094241595083714,0.0,0.0,0.0,0,alert,img_i_2668.jpg
0.3227834390903294,0.0,0.0,0.0,0,alert,img_i_7076.jpg
0.30481980580606316,0.0,0.0,0.0,0,alert,image_7018 (2).jpg
0.27212384339984175,0.009029184285388937,0.0,0.0,0,alert,img_h_18000.jpg
0.2759647946734186,0.0,0.0,0.0,0,alert,img_a_1245.jpg
0.32567111093186196,0.006677656701342802,0.0,0.0,0,alert,img_i_9715.jpg
0.3207363055550781,0.0,0.0,0.0,0,alert,image_6873.jpg
0.2845385586888617,0.008106538995662629,0.0,0.0,0,alert,img_f_6003.jpg
0.27489223221974557,0.0,0.0,0.0,0,alert,img_k_2820.jpg
0.3145093912589199,0.0,0.0,0.0,0,alert,image_12731.jpg
0.2727977983586114,0.0,0.0,0.0,0,alert,img_h_540 - Copy.jpg
0.280568788722631,0.007740550142465505,0.0,0.0,0,alert,img_f_5278.jpg
0.306250069974222,0.0,0.0,0.0,0,alert,image_232 (2).jpg
0.27941590083295376,0.007503203588782809,0.0,0.0,0,alert,img_k_15060.jpg
0.2748852012707611,0.00635654563759296,0.0,0.0,0,alert,img_h_2640.jpg
0.2939296488430867,0.010635890632165756,0.0,0.0,0,alert,image_1885.jpg
0.2781467807404452,0.0,0.0,0.0,0,alert,image_0225.jpg
0.278762790253023,0.007024855714281186,0.0,0.0,0,alert,img_j_2175.jpg
0.2602119931084241,0.0,0.0,0.0,0,alert,image_0231.jpg
0.344380541495961,0.010525732551751493,0.0,0.0,0,alert,img_e_2550.jpg
0.2999936878924727,0.011118663298316582,0.0,0.0,0,alert,img_f_928.jpg
0.2553102516387833,0.014451530907021911,0.0,0.0,0,alert,img_h_13800.jpg
0.2656517784493846,0.00770833394243054,0.0,0.0,0,alert,img_k_17850.jpg
0.24637375265049807,0.2409433318194242,0.0,0.0,0,alert,image_2430 (2).jpg
0.29415305336769976,0.1563824875803276,0.0,0.0,0,alert,image_2340.jpg
0.24235896270449114,0.013216949057534075,0.0,0.0,0,alert,image__1044.jpg
0.3123660590899788,0.006890409601756673,0.0,0.0,0,alert,img_k_12900.jpg
0.2945157492533359,0.008314876246334575,0.0,0.0,0,alert,img_f_14355.jpg
0.27646869518426404,0.003383537777863287,0.0,0.0,0,alert,img_k_1440.jpg
0.2995226176820372,0.0,0.0,0.0,0,alert,image_0219.jpg
0.26515658425629474,0.009012118123756668,0.0,0.0,0,alert,img_h_16950.jpg
0.32381347422563134,0.0073678944474152965,0.0,0.0,0,alert,img_i_2697.jpg
0.31621965353507286,0.09262336678472578,0.0,0.0,0,alert,image_1470 (3).jpg
0.2799584711041746,0.0,0.0,0.0,0,alert,img_j_5626.jpg
0.26831399243470944,0.0,0.0,0.0,0,alert,img_j_14094.jpg
0.2898915745985499,0.0,0.0,0.0,0,alert,img_f_1595 (2).jpg
0.3038731871168018,0.007783810105183211,0.0,0.0,0,alert,img_h_7710 - Copy.jpg
0.2490795143238173,0.007797285708599901,0.0,0.0,0,alert,img_e_12499.jpg
0.3258936054790954,0.0,0.0,0.0,0,alert,image_0392.jpg
0.28833375802019945,0.0,0.0,0.0,0,alert,img_f_1624.jpg
0.2938347949747334,0.0041262820051967235,0.0,0.0,0,alert,image_2610 (3).jpg
0.333023465115133,0.006940261953056755,0.0,0.0,0,alert,img_i_4379.jpg
0.32109484921545295,0.0,0.0,0.0,0,alert,image_3857.jpg
0.2611724885407251,0.015852260450373225,0.0,0.0,0,alert,image_1015 (2).jpg
0.2628064451010471,0.00482663932076645,0.0,0.0,0,alert,img_k_14550.jpg
0.303522378176848,0.01957400693401503,0.0,0.0,0,alert,image_540 (5).jpg
0.2596536872596632,0.006608041682072737,0.0,0.0,0,alert,img_h_10500.jpg
0.3074031207534142,0.0,0.0,0.0,0,alert,img_i_3364.jpg
0.2713316723408282,0.0,0.0,0.0,0,alert,img_f_3741.jpg
0.26606795532165795,0.003580344855447463,0.0,0.0,0,alert,img_k_10050.jpg
0.32045523316889923,0.0,0.0,0.0,0,alert,image_435.jpg
0.24574561197554645,0.006445043740275906,0.0,0.0,0,alert,img_h_15450.jpg
0.25209510834203974,0.18467921037763832,0.0,0.0,0,alert,image_1650 (2).jpg
0.28877421973876305,0.0,0.0,0.0,0,alert,img_j_7192.jpg
0.29756331042856177,0.0,0.0,0.0,0,alert,img_k_2940.jpg
0.28430488794575537,0.005216227870633267,0.0,0.0,0,alert,img_k_11400.jpg
0.3461242632672127,0.015198691589576612,0.0,0.0,0,alert,img_e_960.jpg
0.24815460440631948,0.0067059745215564005,0.0,0.0,0,alert,image_1247 (3).jpg
0.3198502973986673,0.0,0.0,0.0,0,alert,img_i_4437.jpg
0.2738390360887444,0.0,0.0,0.0,0,alert,img_f_13572.jpg
0.38283225921817043,0.0,0.0,0.0,0,alert,image_0437.jpg
0.3048118035257077,0.0,0.0,0.0,0,alert,img_k_12690.jpg
0.31561393322232745,0.019984018775074774,0.0,0.0,0,alert,image_2220.jpg
0.2719499274010706,0.004658222219905608,0.0,0.0,0,alert,img_k_4470.jpg
0.24940241274844593,0.007185139204009006,0.0,0.0,0,alert,image_1131 (3).jpg
0.2720807818208655,0.0,0.0,0.0,0,alert,img_f_899 (2).jpg
0.3029706864101318,0.01092325510251519,0.0,0.0,0,alert,img_f_5481.jpg
0.2581202851863642,0.15703405840716456,0.0,0.0,0,alert,image_240 (2).jpg
0.38101943132785,0.010868923050453842,0.0,0.0,0,alert,img_e_2430.jpg
0.3054992019537352,0.0,0.0,0.0,0,alert,img_i_13485.jpg
0.30408972478117274,0.006966484698501411,0.0,0.0,0,alert,img_j_2001.jpg
0.2922488233213696,0.18962698649034768,0.0,0.0,0,alert,image_390.jpg
0.3169188784974779,0.0,0.0,0.0,0,alert,image_2552.jpg
0.250534977153322,0.0,0.0,0.0,0,alert,img_h_8580.jpg
0.2917957276578639,0.0,0.0,0.0,0,alert,img_b_5104.jpg
0.3095283302002365,0.0,0.0,0.0,0,alert,image_0423.jpg
0.33298935337674385,0.0078115464392508,0.0,0.0,0,alert,img_a_405.jpg
0.3173460662750207,0.0,0.0,0.0,0,alert,image_1363 (2).jpg
0.2901548893997844,0.008195620052482346,0.0,0.0,0,alert,img_e_3074.jpg
0.26707383449097355,0.004127969157382596,0.0,0.0,0,alert,image_1073.jpg
0.33762792316267287,0.0,0.0,0.0,0,alert,image_1140 (5).jpg
0.2619836529194899,0.006332412346000857,0.0,0.0,0,alert,img_h_16830.jpg
0.29635984503518176,0.008241695970710049,0.0,0.0,0,alert,img_f_12122.jpg
0.3052970003831021,0.0,0.0,0.0,0,alert,image_0379.jpg
0.3382589917057859,0.0,0.0,0.0,0,alert,img_e_3060.jpg
0.2513124698135235,0.008309994180014466,0.0,0.0,0,alert,img_f_12644.jpg
0.30190864807850204,0.004749803309966678,0.0,0.0,0,alert,image__58.jpg
0.2751633986536423,0.007579194718247887,0.0,0.0,0,alert,img_k_300.jpg
0.2512169808060629,0.006486126377268588,0.0,0.0,0,alert,img_h_3600.jpg
0.3244278242494733,0.0,0.0,0.0,0,alert,image_11600.jpg
0.24546157497237503,0.012925032331362982,0.0,0.0,0,alert,img_c_14616.jpg
0.26257314134572196,0.0,0.0,0.0,0,alert,img_c_12267.jpg
0.2753685761577444,0.0,0.0,0.0,0,alert,img_i_8033.jpg
0.3114607331012266,0.0,0.0,0.0,0,alert,image_6293.jpg
0.3617898184318144,0.2565432945659815,0.0,0.0,0,alert,image_0184.jpg
0.30040241339085805,0.0,0.0,0.0,0,alert,img_f_1740 (2).jpg
0.3037018983924661,0.0,0.0,0.0,0,alert,img_i_4147.jpg
0.30298363489712865,0.0,0.0,0.0,0,alert,image_16153.jpg
0.29416793547001996,0.0,0.0,0.0,0,alert,img_f_4176 (2).jpg
0.2468723613296122,0.0,0.0,0.0,0,alert,img_h_6750.jpg
0.3067781960667598,0.00685494510329986,0.0,0.0,0,alert,img_i_16066.jpg
0.264632022819305,0.0,0.0,0.0,0,alert,img_c_3944.jpg
0.29710974856440886,0.0,0.0,0.0,0,alert,img_f_11832.jpg
0.28949985651530685,0.0065698540971824764,0.0,0.0,0,alert,img_g_9720.jpg
0.2769516400142709,0.007422287204979856,0.0,0.0,0,alert,img_f_3219.jpg
0.28971986836185437,0.004936661660309131,0.0,0.0,0,alert,img_k_6930.jpg
0.24529241263835733,0.0,0.0,0.0,0,alert,img_h_15120.jpg
0.26107392926470613,0.006265068932254795,0.0,0.0,0,alert,img_h_2250.jpg
0.2660638784502951,0.012811040536278705,0.0,0.0,0,alert,img_c_1160.jpg
0.21329954150438318,0.013652592601849013,0.0,0.0,0,alert,img_c_7511.jpg
0.2580985407651192,0.01331441055176416,0.0,0.0,0,alert,img_d_3538.jpg
0.22810422312776724,0.013115952428788507,0.0,0.0,0,alert,img_c_14819.jpg
0.28324470803089496,0.008103344510212185,0.0,0.0,0,alert,img_f_17516.jpg
0.2864986529848689,0.0,0.0,0.0,0,alert,img_j_12963.jpg
0.2760416487292648,0.0,0.0,0.0,0,alert,img_h_17910.jpg
0.26865793371497537,0.01668398658850038,0.0,0.0,0,alert,image_4321.jpg
0.23266516008607735,0.0,0.0,0.0,0,alert,img_c_13804.jpg
0.28745017376772325,0.011585688832356184,0.0,0.0,0,alert,img_e_3538.jpg
0.2709845292567439,0.00669079701754262,0.0,0.0,0,alert,image__2175.jpg
0.27872002298211485,0.11503812599510069,0.0,0.0,0,alert,image_5017.jpg
0.23286466662048833,0.009145491364635864,0.0,0.0,0,alert,img_h_12840.jpg
0.274913060788514,0.0,0.0,0.0,0,alert,image__10237.jpg
0.3387805999282012,0.011108368519177592,0.0,0.0,0,alert,img_e_3510.jpg
0.28230149846710867,0.004770783853743528,0.0,0.0,0,alert,img_k_1050.jpg
0.28161668237135185,0.009239871348252156,0.0,0.0,0,alert,img_b_4756.jpg
0.24815926342745437,0.17033687204718675,0.0,0.0,0,alert,image_3300.jpg
0.270468176112828,0.0,0.0,0.0,0,alert,img_j_1044.jpg
0.27863125831812174,0.003417091421109848,0.0,0.0,0,alert,img_k_5550.jpg
0.27368259539499806,0.08329179968518778,0.0,0.0,0,alert,image_5771.jpg
0.2553594123687125,0.0,0.0,0.0,0,alert,image_810.jpg
0.30439496676558797,0.008103344510212185,0.0,0.0,0,alert,img_f_11629.jpg
0.26069048306848486,0.0064516128616024975,0.0,0.0,0,alert,img_h_8970.jpg
0.2984191832075548,0.0,0.0,0.0,0,alert,img_i_2291.jpg
0.27524783669509667,0.0,0.0,0.0,0,alert,image_0 (6).jpg
0.33810130739030264,0.007427813471909662,0.0,0.0,0,alert,img_i_1798.jpg
0.26125547214391565,0.0,0.0,0.0,0,alert,img_k_5220.jpg
0.2467398228101917,0.0,0.0,0.0,0,alert,img_e_16414.jpg
0.25852677927164236,0.0,0.0,0.0,0,alert,img_h_13590.jpg
0.369982590371844,0.0,0.0,0.0,0,alert,image_0179.jpg
0.28723240723735194,0.10862995967977303,0.0,0.0,0,alert,image_812.jpg
0.2926856897860274,0.008473359199846027,0.0,0.0,0,alert,img_e_3248.jpg
0.30208990323298224,0.008360958451879178,0.0,0.0,0,alert,img_f_11165.jpg
0.24600501832380156,0.0,0.0,0.0,0,alert,img_f_3596.jpg
0.2626996823609906,0.0065159370674285205,0.0,0.0,0,alert,img_h_570.jpg
0.2528106864893887,0.00635654563759296,0.0,0.0,0,alert,img_h_2520.jpg
0.32821831270504237,0.0,0.0,0.0,0,alert,img_i_13108.jpg
0.31069343496692114,0.0,0.0,0.0,0,alert,image_8294.jpg
0.28782989716409624,0.0,0.0,0.0,0,alert,img_c_2494.jpg
0.27658071358158154,0.008521833136793586,0.0,0.0,0,alert,img_f_14790.jpg
0.2747668804827721,0.0,0.0,0.0,0,alert,img_c_1189.jpg
0.30132372297277776,0.008326108873112177,0.0,0.0,0,alert,img_a_1125.jpg
0.24113770784460253,0.01437918928835224,0.0,0.0,0,alert,image_1827 (3).jpg
0.25103546135282284,0.006425456124062935,0.0,0.0,0,alert,img_h_18360.jpg
0.3282667423781635,0.0,0.0,0.0,0,alert,image_609.jpg
0.3395402516356037,0.0,0.0,0.0,0,alert,image_0192.jpg
0.3595059681019688,0.2643184207391455,0.0,0.0,0,alert,image_0186.jpg
0.2758318726421829,0.007596275641668332,0.0,0.0,0,alert,img_i_1015.jpg
0.27426235556330614,0.0,0.0,0.0,0,alert,img_h_7470.jpg
0.39507474925916575,0.1090728800222742,0.0,0.0,0,alert,image_1080 (8).jpg
0.2999661954992384,0.0,0.0,0.0,0,alert,image_7366.jpg
0.326121094836999,0.015203082117855557,0.0,0.0,0,alert,image_0409.jpg
0.36095090241664846,0.020302737190477753,0.0,0.0,0,alert,image_1500 (2).jpg
0.307745592530995,0.008263334025047878,0.0,0.0,0,alert,image__2349.jpg
0.31616765604358354,0.0,0.0,0.0,0,alert,image_7134 (2).jpg
0.28778646524815543,0.004835942743262361,0.0,0.0,0,alert,img_k_9630.jpg
0.31878611765411746,0.011135539773524059,0.0,0.0,0,alert,img_a_375.jpg
0.31992465648478774,0.00854669630578744,0.0,0.0,0,alert,image__2407.jpg
0.36872013466362896,0.0,0.0,0.0,0,alert,image_0435.jpg
0.3516303041144567,0.014883160552677568,0.0,0.0,0,alert,img_e_2340.jpg
0.3283260105908925,0.0,0.0,0.0,0,alert,image_0421.jpg
0.2739372301109106,0.2648354639510999,0.0,0.0,0,alert,image_1200 (5).jpg
0.39041052278362864,0.16641005579064572,0.0,0.0,0,alert,image_990 (4).jpg
0.34040108962247295,0.0,0.0,0.0,0,alert,img_i_14471.jpg
0.297928465309564,0.0,0.0,0.0,0,alert,img_f_10092.jpg
0.2935423446656672,0.0036067254427203104,0.0,0.0,0,alert,img_k_11370.jpg
0.2902318569276555,0.008241695970710049,0.0,0.0,0,alert,img_f_16385.jpg
